,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG
2007-08-14,24.785804125476,,15.939583686798,,19.831571240551,19.173761164244,44.20097229225362,269.6201986953042,31.707567295565,40.41,28.053028434777,26.240748114124,31.772090351554,43.87,,29.1634774415,14.820297500979,28.916747923587,14.162413759627,42.997731469879,40.784578684148,31.176892555921,972.06606360882
2007-08-15,22.0977758223,,15.408821124302,,19.379965501769,19.129910366842,43.99814110515627,264.39087860226573,31.344503547906,40.18,27.625482279487,26.058685608355,31.392980209197,42.61,,29.097251543098,14.615651967558,28.298896198534,13.962618448856,43.079980052925,40.284368506333,30.988960779728,968.84780925981
2007-08-16,22.363849689873,,15.042556401998,,19.301802970057,18.950852944115,45.28814745509539,263.4159206188179,30.223039971803,39.96,28.173041390648,25.528329613288,31.007219011711,42.61,,29.621038194091,14.549637279358,29.019723211096,13.793560878204,44.651841862238,40.136435958668,30.187777944376,980.03507437781
2007-08-17,23.080202410263,,15.686411229627,,20.062572231264,19.268771225283,46.65117303238956,272.4564401016979,31.304163131499,40.32,28.323057585486,25.844960058104,31.286563327132,44.9,,30.319420395415,14.675065186938,29.90788506586,14.139360454538,44.816339028329,41.358825957797,29.910825853143,1010.8383660041
2007-08-20,22.923287052463,,15.706973459651,,20.032141460816,19.144527299309,47.34891231600443,270.15199395900305,31.949609794004,40.74,28.623089975163,25.686644835696,31.146891169422,46.45,,30.253194497014,15.189979754901,29.798473822882,14.139360454538,44.560454547743,41.210893410131,29.475615424063,1007.6201116551
2007-08-21,23.155248885732,,16.394523026081,,19.993016184525,19.133564599958,47.73834819523133,264.92267386596455,32.248128875413,40.13,28.293054346518,25.607487224492,31.047125342486,45.69,,30.37360522138,15.0579503785,30.139579462755,13.962618448856,44.496483427597,40.642520990154,29.436050839601,1008.5396128976
2007-08-22,23.45543478761,,17.029381878075,,20.41469971788,19.053171471387,48.11967082697434,265.4544691296634,32.482103290571,40.77,27.655485518455,25.702476357937,31.233354886099,46.08,,30.494015945746,15.718097260504,30.017296308838,14.608110991346,45.318969258052,41.475614811217,30.17788679826,1022.0256311221
2007-08-23,23.632817365992,,16.844321807858,,21.0754821619,19.060479937621,47.27589308864938,265.3658365857136,32.611192623072,40.6,27.302947460585,26.011191041633,31.133589059163,45.04,,30.825145437753,15.823720761624,29.759858090066,14.439053420694,45.154472091961,41.639119206005,30.642770665687,1028.0023891988
2007-08-24,24.0148721502,,17.38793576412,,20.753785445733,19.195686562945,48.67948490336302,269.9747288711034,32.312673541663,40.41,27.160432075489,26.185337786282,31.027172177098,45.55,,30.734837394479,17.064796899791,30.100963729939,14.700324211702,45.775905830526,42.25420716735,30.573532642878,1035.9713999678
2007-08-27,23.973937709034,,16.995968254286,,21.101565679427,19.005666440868,47.72212170026354,265.01130640991437,32.441762874164,40.81,27.340451509295,25.908286147068,30.980614791195,45.47,,30.186968598612,16.635701426489,29.006851300157,14.131676019509,45.693657247481,41.631333282443,30.326253989992,1027.5426385775
2007-08-28,23.653284586574,,16.298137572843,,20.497297523383,18.559850000609,46.02645297612973,258.4524981576289,31.949609794004,40.87,26.785391588393,25.401677435362,30.621457814225,44.03,,29.825736425514,16.160395671446,28.865260279833,13.647556612641,45.300691795153,40.564661754541,29.485506570178,999.65110088607
2007-08-29,24.301413238355,,17.231148760187,,20.549464558437,18.81564631879,46.89457045690637,260.5796792124242,32.465967124008,42.25,27.602979850262,26.050769847235,30.814338412968,45.14,,30.548200771711,16.83374549109,28.742977125916,13.901142968619,46.150593819956,41.732550288741,29.406377401254,1013.4436195247
2007-08-30,24.444683782433,,17.510024004888,,20.505992029225,18.782758220738,46.261737153162656,260.4908351349566,33.159822286201,42.22,27.527603062031,26.589041603422,30.468483546257,45.4,,30.445851656,16.767730802889,28.61425801653,13.762823138086,46.123177625607,41.296538569306,29.208554478945,1005.3213585486
